bag,ztop,Year,Deuterium,temperature
3777,2076.8,199750.4,-412.6,214.4
3778,2077.35,199843.6,-407.7,215.2
3779,2077.9,199932.6,-408.7,215.1
3780,2078.45,200021.4,-402.5,216.1
3781,2079,200102,-398.8,216.7
3782,2079.55,200179.3,-406,215.5
3783,2080.1,200265,-409.5,214.9
3784,2080.65,200354.7,-407.4,215.3
3785,2081.2,200442.3,-405.5,215.6
3786,2081.75,200527.6,-405.9,215.6
3787,2082.3,200613.2,-406.7,215.4
3788,2082.85,200699.3,-404.7,215.8
3789,2083.4,200783.9,-407.4,215.3
3790,2083.95,200871.1,-405.5,215.6
3791,2084.5,200956.4,-406.2,215.5
3792,2085.05,201042.6,-408.4,215.2
3793,2085.6,201131.3,-408.7,215.1
3794,2086.15,201220.1,-400.8,216.4
3795,2086.7,201300.1,-403,216.1
3796,2087.25,201381.4,-404.2,215.9
3797,2087.8,201465,-406.4,215.5
3798,2088.35,201550.2,-402.5,216.2
3799,2088.9,201632.6,-408,215.3
3800,2089.45,201720.8,-408.5,215.2
3801,2090,201810.1,-407.9,215.3
3802,2090.55,201898.8,-407.5,215.3
3803,2091.1,201986.8,-406.7,215.5
3804,2091.65,202073.7,-403.1,216.1
3805,2092.2,202156.4,-406,215.6
3806,2092.75,202241.8,-405.5,215.7
3807,2093.3,202327.3,-406.3,215.6
3808,2093.85,202413.8,-406.5,215.5
3809,2094.4,202499.5,-401.2,216.4
3810,2094.95,202581.1,-411.8,214.7
3811,2095.5,202674.8,-408.6,215.2
3812,2096.05,202764.2,-403.9,216
3813,2096.6,202848.1,-403.4,216
3814,2097.15,202930.9,-402.8,216.1
3815,2097.7,203013.6,-407.7,215.3
3816,2098.25,203102.2,-410.4,214.9
3817,2098.8,203194.5,-410.4,214.9
3818,2099.35,203287.5,-412.1,214.6
3819,2099.9,203382.5,-410.3,214.9
3820,2100.45,203475.5,-416.1,213.9
3821,2101,203577.4,-415,214.1
3822,2101.55,203677.5,-415,214.1
3823,2102.1,203777.7,-412.3,214.6
3824,2102.65,203873.7,-415,214.1
3825,2103.2,203974,-418.9,213.5
3826,2103.75,204080.6,-417.8,213.7
3827,2104.3,204185.2,-414.4,214.2
3828,2104.85,204285.8,-421,213.1
3829,2105.4,204395.9,-422.6,212.9
3830,2105.95,204508.9,-421.3,213.1
3831,2106.5,204620.2,-418.4,213.6
3832,2107.05,204726.7,-424.8,212.5
3833,2107.6,204843,-417.8,213.7
3834,2108.15,204950.2,-421.6,213
3835,2108.7,205061.4,-422.1,213
3836,2109.25,205174.1,-420.1,213.3
3837,2109.8,205283.3,-418.5,213.6
3838,2110.35,205390.9,-424.2,212.6
3839,2110.9,205506.4,-422,213
3840,2111.45,205619.1,-417.9,213.7
3841,2112,205725.1,-419.4,213.4
3842,2112.55,205833.2,-419.5,213.4
3843,2113.1,205940.5,-413.4,214.4
3844,2113.65,206040.4,-417,213.8
3845,2114.2,206144.6,-420.7,213.2
3846,2114.75,206253.8,-417.3,213.8
3847,2115.3,206358.4,-413.3,214.4
3848,2115.85,206457.7,-415.2,214.1
3849,2116.4,206558.2,-413.6,214.4
3850,2116.95,206657.2,-413.9,214.3
3851,2117.5,206756.4,-413.9,214.3
3852,2118.05,206854.7,-409.5,215.1
3853,2118.6,206949.5,-416.9,213.8
3854,2119.15,207051,-411.5,214.7
3855,2119.7,207147.7,-411.6,214.7
3856,2120.25,207243.9,-414,214.3
3857,2120.8,207343.1,-414.7,214.2
3858,2121.35,207443.5,-413.8,214.4
3859,2121.9,207542.8,-413,214.5
3860,2122.45,207640.9,-412.1,214.6
3861,2123,207737.3,-409.1,215.1
3862,2123.55,207829.8,-408.2,215.3
3863,2124.1,207920.9,-411.9,214.7
3864,2124.65,208017.1,-412.9,214.5
3865,2125.2,208114.6,-410,215
3866,2125.75,208209.7,-416.2,214
3867,2126.3,208311.2,-411.4,214.8
3868,2126.85,208407.7,-410.9,214.8
3869,2127.4,208502.8,-411.2,214.8
3870,2127.95,208598.5,-412,214.7
3871,2128.5,208695.3,-413.2,214.5
3872,2129.05,208793.2,-410.1,215
3873,2129.6,208887.9,-411.4,214.8
3874,2130.15,208983,-404.6,215.9
3875,2130.7,209069.9,-407.8,215.4
3876,2131.25,209160.2,-407.2,215.5
3877,2131.8,209250.8,-410.7,214.9
3878,2132.35,209344.5,-408,215.3
3879,2132.9,209436,-407.9,215.3
3880,2133.45,209526.9,-406.5,215.6
3881,2134,209616.1,-409.1,215.1
3882,2134.55,209708.4,-409,215.1
3883,2135.1,209801.3,-409.8,215
3884,2135.65,209894,-405,215.8
3885,2136.2,209981.7,-403.4,216.1
3886,2136.75,210067,-406.7,215.5
3887,2137.3,210156.1,-407.5,215.4
3888,2137.85,210245.7,-403,216.1
3889,2138.4,210330.8,-403.2,216.1
3890,2138.95,210415.8,-407.1,215.5
3891,2139.5,210504.8,-403.9,216
3892,2140.05,210591.8,-408.3,215.3
3893,2140.6,210682.8,-406.2,215.6
3894,2141.15,210771.5,-401.4,216.4
3895,2141.7,210855.3,-407.4,215.4
3896,2142.25,210943.8,-401.7,216.3
3897,2142.8,211027.8,-406.4,215.6
3898,2143.35,211116.3,-401,216.5
3899,2143.9,211199.4,-403.5,216
3900,2144.45,211284,-401.8,216.3
3901,2145,211367,-399.6,216.7
3902,2145.55,211446.4,-394.2,217.6
3903,2146.1,211521.3,-401.1,216.4
3904,2146.65,211603.4,-402,216.3
3905,2147.2,211686.4,-400.3,216.6
3906,2147.75,211767.9,-400.4,216.6
3907,2148.3,211849.8,-402.4,216.2
3908,2148.85,211933.6,-403.4,216.1
3909,2149.4,212019.4,-407.2,215.4
3910,2149.95,212109.6,-404.6,215.9
3911,2150.5,212196.3,-399.2,216.7
3912,2151.05,212277.5,-399.1,216.8
3913,2151.6,212358.2,-403,216.1
3914,2152.15,212443.3,-406.4,215.6
3915,2152.7,212532.1,-398.8,216.8
3916,2153.25,212612.8,-400.7,216.5
3917,2153.8,212695.5,-404.7,215.8
3918,2154.35,212782.6,-404.6,215.9
3919,2154.9,212869.9,-400.2,216.6
3920,2155.45,212952.2,-401.1,216.4
3921,2156,213035.7,-406.3,215.6
3922,2156.55,213125.4,-404.4,215.9
3923,2157.1,213212.7,-402.6,216.2
3924,2157.65,213298.5,-404.2,215.9
3925,2158.2,213385.2,-401.1,216.4
3926,2158.75,213469.4,-408.6,215.2
3927,2159.3,213562.2,-404.9,215.8
3928,2159.85,213652,-407.8,215.3
3929,2160.4,213744.2,-407.6,215.4
3930,2160.95,213836.3,-403.4,216.1
3931,2161.5,213923.5,-402.8,216.2
3932,2162.05,214009.5,-403.7,216
3933,2162.6,214096.6,-403.9,216
3934,2163.15,214184.2,-405.7,215.7
3935,2163.7,214274.1,-403.2,216.1
3936,2164.25,214360.5,-401.3,216.4
3937,2164.8,214445.8,-406.1,215.6
3938,2165.35,214535.5,-403.5,216.1
3939,2165.9,214623.1,-403.3,216.1
3940,2166.45,214710.6,-405.7,215.7
3941,2167,214801.2,-407.9,215.3
3942,2167.55,214895.1,-409.8,215
3943,2168.1,214990.6,-403.5,216.1
3944,2168.65,215079.2,-400,216.6
3945,2169.2,215162.6,-402.1,216.3
3946,2169.75,215248.7,-404.7,215.9
3947,2170.3,215338.1,-406.5,215.6
3948,2170.85,215430,-402.6,216.2
3949,2171.4,215517.4,-407,215.5
3950,2171.95,215609.7,-403.9,216
3951,2172.5,215699,-403.2,216.1
3952,2173.05,215786.9,-402.2,216.3
3953,2173.6,215873.7,-402.8,216.2
3954,2174.15,215961.1,-402.2,216.3
3955,2174.7,216046.9,-396.5,217.2
3956,2175.25,216127.6,-403.7,216
3957,2175.8,216215.5,-396.6,217.2
3958,2176.35,216296.5,-399.2,216.8
3959,2176.9,216379,-397.7,217
3960,2177.45,216460.4,-398.8,216.8
3961,2178,216543.3,-401.1,216.5
3962,2178.55,216628.9,-401.1,216.5
3963,2179.1,216714.7,-399.6,216.7
3964,2179.65,216799.5,-402.2,216.3
3965,2180.2,216886.8,-402.8,216.2
3966,2180.75,216975.4,-403.7,216
3967,2181.3,217065.6,-404,216
3968,2181.85,217156.3,-405,215.8
3969,2182.4,217248.4,-405.6,215.7
3970,2182.95,217341.9,-408,215.3
3971,2183.5,217438.7,-409.7,215
3972,2184.05,217537.9,-407.4,215.4
3973,2184.6,217634.5,-407.8,215.4
3974,2185.15,217731.2,-407.1,215.5
3975,2185.7,217827.3,-408.1,215.3
3976,2186.25,217924.9,-412.7,214.6
3977,2186.8,218030.1,-410.6,214.9
3978,2187.35,218132.5,-414.6,214.2
3979,2187.9,218241.1,-415,214.2
3980,2188.45,218350.6,-414.3,214.3
3981,2189,218459.9,-417,213.8
3982,2189.55,218573,-414.2,214.3
3983,2190.1,218681.7,-411.2,214.8
3984,2190.65,218786.8,-419.4,213.4
3985,2191.2,218904.3,-418.8,213.5
3986,2191.75,219022.1,-418.1,213.7
3987,2192.3,219138.3,-415.5,214.1
3988,2192.85,219252,-422.5,212.9
3989,2193.4,219376.1,-425.4,212.5
3990,2193.95,219506.7,-420.1,213.3
3991,2194.5,219628.8,-421.6,213.1
3992,2195.05,219753.2,-423.6,212.7
3993,2195.6,219880.9,-421,213.2
3994,2196.15,220004.3,-421.4,213.1
3995,2196.7,220128.4,-418.8,213.5
3996,2197.25,220247.8,-418.6,213.6
3997,2197.8,220367.7,-425.3,212.5
3998,2198.35,220499.1,-421.4,213.1
3999,2198.9,220624.7,-420.4,213.3
4000,2199.45,220748,-420.9,213.2
4001,2200,220872.5,-426.6,212.2
4002,2200.55,221008.6,-425.8,212.4
4003,2201.1,221144.1,-427.4,212.1
4004,2201.65,221282.1,-424,212.7
4005,2202.2,221414.5,-427.9,212
4006,2202.75,221554.2,-427.9,212
4007,2203.3,221695.3,-431.2,211.5
4008,2203.85,221842.6,-428.9,211.8
4009,2204.4,221986.5,-431.3,211.4
4010,2204.95,222135.2,-430.2,211.6
4011,2205.5,222282.2,-431.5,211.4
4012,2206.05,222432.4,-434.6,210.9
4013,2206.6,222589.7,-431.9,211.3
4014,2207.15,222743.3,-441,209.8
4015,2207.7,222917.7,-441.3,209.8
4016,2208.25,223093.3,-433.2,211.1
4017,2208.8,223250.2,-431.7,211.3
4018,2209.35,223403.8,-437.5,210.4
4019,2209.9,223570,-438.1,210.3
4020,2210.45,223739.6,-439.1,210.1
4021,2211,223912,-438.5,210.2
4022,2211.55,224083.5,-439.4,210
4023,2212.1,224257.7,-440.1,209.9
4024,2212.65,224433.8,-438.1,210.2
4025,2213.2,224605.8,-440.2,209.8
4026,2213.75,224782.7,-437.3,210.3
4027,2214.3,224953.6,-441.5,209.6
4028,2214.85,225134.6,-439.2,210
4029,2215.4,225310.9,-441.2,209.6
4030,2215.95,225492,-437.7,210.2
4031,2216.5,225665.4,-440.6,209.7
4032,2217.05,225845.2,-436.8,210.3
4033,2217.6,226016.6,-437,210.3
4034,2218.15,226187.7,-435.8,210.4
4035,2218.7,226356,-433.8,210.8
4036,2219.25,226519.9,-435.6,210.5
4037,2219.8,226688.4,-436.8,210.2
4038,2220.35,226858.6,-428.1,211.7
4039,2220.9,227010,-428.8,211.5
4040,2221.45,227161.1,-426.4,211.9
4041,2222,227307.2,-424.5,212.2
4042,2222.55,227448.3,-419.3,213.1
4043,2223.1,227579.8,-417,213.5
4044,2223.65,227707.6,-427,211.8
4045,2224.2,227853,-422.9,212.5
4046,2224.75,227993.2,-426.5,211.9
4047,2225.3,228139.5,-425.3,212.1
4048,2225.85,228284,-423.6,212.4
4049,2226.4,228424.7,-428.9,211.5
4050,2226.95,228577.9,-427.7,211.7
4051,2227.5,228728.6,-433.3,210.8
4052,2228.05,228893.2,-433.9,210.7
4053,2228.6,229059.8,-435.9,210.3
4054,2229.15,229231.2,-432.6,210.9
4055,2229.7,229395.2,-436.4,210.3
4056,2230.25,229568.4,-439.4,209.8
4057,2230.8,229750.2,-438.7,209.9
4058,2231.35,229930.6,-439.7,209.7
4059,2231.9,230113.4,-438.7,209.9
4060,2232.45,230293.9,-438.6,209.9
4061,2233,230473.8,-435,210.5
4062,2233.55,230643.6,-433.4,210.8
4063,2234.1,230808.1,-425.2,212.1
4064,2234.65,230955.2,-427.7,211.7
4065,2235.2,231104.1,-419.4,213.1
4066,2235.75,231239.8,-431.8,211
4067,2236.3,231399.1,-429.4,211.4
4068,2236.85,231555,-429.6,211.4
4069,2237.4,231712,-436.7,210.2
4070,2237.95,231885.8,-437,210.2
4071,2238.5,232061.3,-436.3,210.3
4072,2239.05,232235.2,-436.3,210.3
4073,2239.6,232408.9,-435.7,210.4
4074,2240.15,232580.9,-433.6,210.8
4075,2240.7,232747.2,-432.3,211
4076,2241.25,232910.2,-431.2,211.2
4077,2241.8,233070.4,-430.5,211.3
4078,2242.35,233228.6,-427.3,211.8
4079,2242.9,233378.8,-428.8,211.6
4080,2243.45,233532.2,-424.3,212.3
4081,2244,233675.6,-428.5,211.6
4082,2244.55,233828.7,-427.7,211.8
4083,2245.1,233979.7,-428.2,211.7
4084,2245.65,234131.8,-428.4,211.7
4085,2246.2,234284.1,-426.6,212
4086,2246.75,234432.7,-428.2,211.7
4087,2247.3,234584.2,-426,212.1
4088,2247.85,234731.1,-427.1,211.9
4089,2248.4,234879.9,-421,212.9
4090,2248.95,235015.4,-422.2,212.7
4091,2249.5,235152.8,-422.1,212.8
4092,2250.05,235289.9,-420.5,213
4093,2250.6,235423.9,-421.4,212.9
4094,2251.15,235559.5,-422.3,212.7
4095,2251.7,235696.6,-422,212.8
4096,2252.25,235833.1,-422.4,212.8
4097,2252.8,235970.2,-420.3,213.1
4098,2253.35,236103.1,-420.9,213
4099,2253.9,236235.8,-413.7,214.2
4100,2254.45,236356.1,-416.7,213.7
4101,2255,236480.1,-414,214.2
4102,2255.55,236599.5,-414.1,214.2
4103,2256.1,236719,-414.7,214.1
4104,2256.65,236839,-413.2,214.4
4105,2257.2,236957.4,-417.5,213.7
4106,2257.75,237082.2,-415.5,214
4107,2258.3,237203.7,-413.8,214.3
4108,2258.85,237322.2,-410.4,214.9
4109,2259.4,237434,-408.2,215.2
4110,2259.95,237543,-412.9,214.5
4111,2260.5,237658,-409.8,215
4112,2261.05,237769.3,-411.3,214.7
4113,2261.6,237882.1,-406.9,215.5
4114,2262.15,237988.5,-411.3,214.8
4115,2262.7,238100.6,-408.8,215.2
4116,2263.25,238210.2,-411.2,214.8
4117,2263.8,238322.8,-412.8,214.5
4118,2264.35,238438.3,-409.9,215
4119,2264.9,238549.1,-409,215.2
4120,2265.45,238658,-407.2,215.5
4121,2266,238764.9,-411.8,214.7
4122,2266.55,238878.4,-411.4,214.8
4123,2267.1,238991.6,-410,215
4124,2267.65,239102,-406.4,215.6
4125,2268.2,239207.4,-406.5,215.6
4126,2268.75,239312.7,-409.2,215.1
4127,2269.3,239422,-412,214.7
4128,2269.85,239536,-407,215.5
4129,2270.4,239642.6,-408.5,215.3
4130,2270.95,239750.8,-408.1,215.3
4131,2271.5,239857.8,-403.4,216.1
4132,2272.05,239959.1,-405.8,215.7
4133,2272.6,240062.3,-403.5,216.1
4134,2273.15,240163.5,-407.6,215.4
4135,2273.7,240270.4,-410.8,214.9
4136,2274.25,240382.4,-401.7,216.4
4137,2274.8,240481.2,-408.6,215.2
4138,2275.35,240590.1,-409.7,215.1
4139,2275.9,240700.5,-407.4,215.4
4140,2276.45,240807.8,-405.1,215.8
4141,2277,240910.4,-398.4,216.9
4142,2277.55,241004.2,-397.6,217.1
4143,2278.1,241096.7,-400.9,216.5
4144,2278.65,241193.2,-403.7,216
4145,2279.2,241293.4,-400,216.7
4146,2279.75,241389.6,-400,216.7
4147,2280.3,241484.9,-398.3,216.9
4148,2280.85,241578.2,-400.3,216.6
4149,2281.4,241674.3,-401.2,216.5
4150,2281.95,241771.8,-398.7,216.9
4151,2282.5,241865.4,-395.3,217.4
4152,2283.05,241955.1,-396.8,217.2
4153,2283.6,242046,-397,217.1
4154,2284.15,242137.1,-393.6,217.7
4155,2284.7,242224.3,-391.7,218
4156,2285.25,242308.5,-391.1,218.1
4157,2285.8,242392.1,-391,218.1
4158,2286.35,242475.5,-387,218.8
4159,2286.9,242555,-392.6,217.8
4160,2287.45,242638.7,-386,218.9
4161,2288,242717.4,-389.9,218.3
4162,2288.55,242797.8,-382.5,219.5
4163,2289.1,242872.1,-377.9,220.3
4164,2289.65,242940.3,-377.2,220.4
4165,2290.2,243008.1,-379.3,220
4166,2290.75,243077.5,-380.5,219.8
4167,2291.3,243147.7,-375.9,220.6
4168,2291.85,243215.4,-380.4,219.8
4169,2292.4,243285.8,-378.8,220.1
4170,2292.95,243354.9,-375.7,220.6
4171,2293.5,243421.9,-378,220.2
4172,2294.05,243490.4,-377.2,220.3
4173,2294.6,243558.9,-379.3,220
4174,2295.15,243629,-380.5,219.8
4175,2295.7,243700.7,-380,219.9
4176,2296.25,243772.2,-380,219.8
4177,2296.8,243844.6,-384.8,219.1
4178,2297.35,243920.3,-377.9,220.2
4179,2297.9,243990.6,-380.2,219.8
4180,2298.45,244062.4,-381.5,219.6
4181,2299,244136.1,-384,219.2
4182,2299.55,244212.9,-386.3,218.8
4183,2300.1,244292.4,-386.9,218.7
4184,2300.65,244372.8,-386.5,218.7
4185,2301.2,244452.6,-384.4,219.1
4186,2301.75,244530.6,-384.4,219.1
4187,2302.3,244608,-383.1,219.3
4188,2302.85,244684.8,-386.7,218.7
4189,2303.4,244765.5,-388.8,218.3
4190,2303.95,244849.3,-390.7,218
4191,2304.5,244935.5,-391.1,217.9
4192,2305.05,245022.6,-391.9,217.8
4193,2305.6,245111.8,-397.2,216.9
4194,2306.15,245207.7,-399.6,216.5
4195,2306.7,245308.3,-403.5,215.9
4196,2307.25,245414.3,-402.2,216.1
4197,2307.8,245519.2,-400.3,216.4
4198,2308.35,245621.5,-403.7,215.8
4199,2308.9,245729,-403.7,215.8
4200,2309.45,245837.4,-407.4,215.2
4201,2310,245951.3,-406,215.4
4202,2310.55,246064.2,-408.2,215
4203,2311.1,246180.5,-409.6,214.8
4204,2311.65,246299.6,-409.4,214.8
4205,2312.2,246419.3,-415.7,213.8
4206,2312.75,246549.9,-411.3,214.5
4207,2313.3,246674,-413.9,214.1
4208,2313.85,246803.6,-419,213.2
4209,2314.4,246941.6,-415,213.9
4210,2314.95,247073.6,-419.8,213.1
4211,2315.5,247215.7,-422.5,212.6
4212,2316.05,247363.9,-423.9,212.4
4213,2316.6,247516.1,-426.8,211.9
4214,2317.15,247675.1,-431.8,211.1
4215,2317.7,247847.8,-430,211.4
4216,2318.25,248016.3,-429.1,211.5
4217,2318.8,248182.5,-429.6,211.4
4218,2319.35,248349,-424.2,212.3
4219,2319.9,248503.7,-424.2,212.3
4220,2320.45,248657.5,-424,212.3
4221,2321,248811.4,-426,212
4222,2321.55,248969.4,-422,212.7
4223,2322.1,249118.7,-421.9,212.7
4224,2322.65,249267.4,-421.5,212.7
4225,2323.2,249416,-425.6,212
4226,2323.75,249573.6,-422.9,212.5
4227,2324.3,249725.3,-423.6,212.4
4228,2324.85,249879,-427.7,211.7
4229,2325.4,250042.5,-425.3,212.1
4230,2325.95,250201,-425.6,212
4231,2326.5,250360.6,-429.4,211.4
4232,2327.05,250529.2,-429.1,211.4
4233,2327.6,250698.5,-432.2,210.9
4234,2328.15,250875.3,-431.5,211
4235,2328.7,251051.7,-435.2,210.4
4236,2329.25,251237.1,-431.3,211.1
4237,2329.8,251413.4,-432.8,210.8
4238,2330.35,251593.6,-434.3,210.6
4239,2330.9,251777.8,-432.4,210.9
4240,2331.45,251957.2,-432.2,210.9
4241,2332,252135.9,-430.7,211.1
4242,2332.55,252311,-430.6,211.2
4243,2333.1,252486.2,-433.7,210.6
4244,2333.65,252670.1,-437.9,209.9
4245,2334.2,252866.9,-438.8,209.8
4246,2334.75,253066.7,-437.1,210.1
4247,2335.3,253261.7,-436.1,210.2
4248,2335.85,253454.2,-437.4,210
4249,2336.4,253649.2,-433,210.7
4250,2336.95,253833.5,-437.4,210
4251,2337.5,254029.5,-434.8,210.5
4252,2338.05,254218.6,-438.4,209.9
4253,2338.6,254418.3,-437.8,210
4254,2339.15,254616,-433.6,210.7
4255,2339.7,254801.8,-432.8,210.8
4256,2340.25,254985.1,-432.4,210.9
4257,2340.8,255167.1,-430.5,211.2
4258,2341.35,255345.1,-435.5,210.4
4259,2341.9,255536,-436.8,210.1
4260,2342.45,255731.7,-434.2,210.6
4261,2343,255919.8,-432.4,210.9
4262,2343.55,256103.4,-434.7,210.5
4263,2344.1,256292.9,-434.9,210.5
4264,2344.65,256483.6,-433.9,210.6
4265,2345.2,256671.9,-437.8,210
4266,2345.75,256871.8,-435.6,210.4
4267,2346.3,257065.3,-433.9,210.6
4268,2346.85,257253.8,-432.1,210.9
4269,2347.4,257437.2,-430.3,211.2
4270,2347.95,257615.6,-429.5,211.4
4271,2348.5,257792.7,-433.7,210.7
4272,2349.05,257980.6,-430.5,211.2
4273,2349.6,258160,-429.1,211.4
4274,2350.15,258336.8,-436.4,210.2
4275,2350.7,258533.4,-431.3,211.1
4276,2351.25,258716.1,-429.4,211.4
4277,2351.8,258893.7,-430.5,211.2
4278,2352.35,259074.1,-428.4,211.5
4279,2352.9,259248.6,-427,211.8
4280,2353.45,259419.5,-423.5,212.3
4281,2354,259582.1,-427.6,211.7
4282,2354.55,259755.7,-432,211
